run_id,run_name,env_type,planning_steps,planning_percentage,planning_mode,seed,episode_length,final_reward,reward_per_step
q2qn1cga,CaveFlyer_5_roll_0_inner_0.5_pct_1_max_random_seed_5_time_2026-04-09_18-01-58,CaveFlyer,5,0.5,random,5,136.0,0.0,0.0
vuvmshty,CaveFlyer_5_roll_0_inner_0.5_pct_1_max_random_seed_6_time_2026-04-09_18-02-16,CaveFlyer,5,0.5,random,6,12.0,0.0,0.0
w1yveq9h,CaveFlyer_5_roll_0_inner_0.5_pct_1_max_random_seed_7_time_2026-04-09_18-02-36,CaveFlyer,5,0.5,random,7,1000.0,0.0,0.0
ri07ykq1,CaveFlyer_5_roll_0_inner_0.5_pct_1_max_random_seed_8_time_2026-04-09_18-03-39,CaveFlyer,5,0.5,random,8,311.0,10.0,0.03215434083601286
549wir80,CaveFlyer_5_roll_0_inner_0.5_pct_1_max_random_seed_9_time_2026-04-09_18-04-28,CaveFlyer,5,0.5,random,9,1000.0,0.0,0.0
ajjyq1wd,CaveFlyer_5_roll_0_inner_1_pct_1_max_random_seed_0_time_2026-04-14_19-49-55,CaveFlyer,5,1.0,random,0,1000.0,0.0,0.0
tibujzj6,CaveFlyer_5_roll_0_inner_1_pct_1_max_random_seed_1_time_2026-04-14_19-51-00,CaveFlyer,5,1.0,random,1,1000.0,0.0,0.0
lavluh11,CaveFlyer_5_roll_0_inner_1_pct_1_max_random_seed_2_time_2026-04-14_19-51-47,CaveFlyer,5,1.0,random,2,951.0,0.0,0.0
hxi5a3qr,CaveFlyer_5_roll_0_inner_1_pct_1_max_random_seed_3_time_2026-04-14_19-52-47,CaveFlyer,5,1.0,random,3,1000.0,0.0,0.0
5liqkg4e,CaveFlyer_5_roll_0_inner_1_pct_1_max_random_seed_4_time_2026-04-14_19-53-30,CaveFlyer,5,1.0,random,4,252.0,0.0,0.0
o8eueftr,CaveFlyer_5_roll_0_inner_1_pct_1_max_random_seed_5_time_2026-04-14_19-53-51,CaveFlyer,5,1.0,random,5,160.0,0.0,0.0
jm95vas7,CaveFlyer_5_roll_0_inner_1_pct_1_max_random_seed_6_time_2026-04-14_19-54-10,CaveFlyer,5,1.0,random,6,14.0,0.0,0.0
u6qv54hm,CaveFlyer_5_roll_0_inner_1_pct_1_max_random_seed_7_time_2026-04-14_19-54-32,CaveFlyer,5,1.0,random,7,1000.0,0.0,0.0
we373tmr,CaveFlyer_5_roll_0_inner_1_pct_1_max_random_seed_8_time_2026-04-14_19-55-09,CaveFlyer,5,1.0,random,8,1000.0,0.0,0.0
p4ia0f9z,CaveFlyer_5_roll_0_inner_1_pct_1_max_random_seed_9_time_2026-04-14_19-55-46,CaveFlyer,5,1.0,random,9,1000.0,0.0,0.0
46n11qtn,Chaser_5_roll_0_inner_0.05_pct_1_max_random_seed_0_time_2026-04-09_18-22-29,Chaser,5,0.05,random,0,128.0,0.23999997973442078,0.0018749998416751623
cq719l01,Chaser_5_roll_0_inner_0.05_pct_1_max_random_seed_1_time_2026-04-09_18-22-40,Chaser,5,0.05,random,1,132.0,0.8400000929832458,0.0063636370680548926
rzjm72gm,Chaser_5_roll_0_inner_0.05_pct_1_max_random_seed_2_time_2026-04-09_18-22-52,Chaser,5,0.05,random,2,124.0,0.559999942779541,0.00451612857080275
2w8mlu51,Chaser_5_roll_0_inner_0.05_pct_1_max_random_seed_3_time_2026-04-09_18-23-04,Chaser,5,0.05,random,3,100.0,0.559999942779541,0.00559999942779541
eg30bskp,Chaser_5_roll_0_inner_0.05_pct_1_max_random_seed_4_time_2026-04-09_18-23-15,Chaser,5,0.05,random,4,104.0,0.2799999713897705,0.002692307417209332
